0.512724  0.089003  0.456934  
0.418389  0.013772  0.627806  
0.273261  0.012150  0.773414  
0.000000  0.000001  2.524628  
0.000020  7.683284  0.000004  
0.173422  0.863099  0.023920  
0.340248  0.648248  0.074255  
0.430564  0.571830  0.057006  
0.463966  0.470395  0.124015  
0.509454  0.397712  0.151025  
0.532342  0.361791  0.164132  
0.590318  0.322805  0.154275  
0.578798  0.269868  0.209630  
0.571749  0.255004  0.231431  
0.561516  0.235020  0.261651  
0.561414  0.210255  0.286550  
0.561436  0.175814  0.321355  
0.540848  0.156015  0.361378  
0.496595  0.146520  0.415422  
0.444247  0.131005  0.483082  
0.437100  0.103678  0.518067  
0.320242  0.075374  0.663195  
0.167563  0.039828  0.851274  
0.000000  0.000001  2.524628  
0.000020  7.683284  0.000004  
0.152449  0.865483  0.046571  
0.271818  0.697133  0.089369  
0.336189  0.637285  0.089277  
0.396946  0.525852  0.135364  
0.448643  0.445463  0.164127  
0.476519  0.386987  0.194770  
0.487353  0.348728  0.222195  
0.472741  0.325641  0.259935  
0.505673  0.280660  0.271892  
0.514383  0.222615  0.321245  
0.488753  0.217578  0.351960  
0.482347  0.195879  0.380272  
0.445069  0.156660  0.456772  
0.417225  0.125480  0.515864  
0.347686  0.118177  0.592874  
0.246000  0.084123  0.728563  
0.163188  0.048123  0.847023  
0.000000  0.000001  2.524628  
0.000020  7.683284  0.000004  
0.134306  0.884422  0.045775  
0.241121  0.727445  0.096025  
0.317445  0.656602  0.088734  
0.358249  0.535285  0.164684  
0.403360  0.462828  0.192057  
0.417445  0.418612  0.222219  
0.429416  0.368466  0.260422  
0.447613  0.317118  0.293496  
0.417992  0.292676  0.327364  
0.432571  0.254808  0.370933  
0.399783  0.229150  0.429419  
0.396294  0.199168  0.463108  
0.355464  0.158412  0.544462  
0.297757  0.131715  0.628969  
0.219343  0.094832  0.717670  
0.135963  0.042552  0.879804  
0.000000  0.000001  2.524628  
0.000020  7.683284  0.000004  
0.071382  0.916791  0.046081  
0.199294  0.769657  0.089369  
0.243268  0.663914  0.151027  
0.290352  0.575836  0.192057  
0.337201  0.494523  0.226422  
0.376101  0.422180  0.260012  
0.391437  0.390971  0.275849  
0.386033  0.334718  0.337583  
0.363155  0.304381  0.390856  
0.369377  0.259536  0.429405  
0.353704  0.203002  0.501585  
0.323716  0.168768  0.566357  
0.273340  0.143352  0.641964  
0.215744  0.093276  0.722825  
0.119244  0.057725  0.881855  
0.000000  0.000001  2.524628  
0.000020  7.683284  0.000004  
0.110597  0.892371  0.061533  
0.172008  0.775326  0.110885  
0.239673  0.654103  0.164421  
0.289481  0.575327  0.193438  
0.309094  0.509040  0.240127  
0.327313  0.438010  0.292874  
0.344091  0.376848  0.337409  
0.324534  0.342124  0.391612  
0.332604  0.294197  0.431462  
0.303587  0.251635  0.503068  
0.270152  0.201275  0.586844  
0.218634  0.168160  0.672166  
0.180023  0.118731  0.775137  
0.105826  0.048509  0.903965  
0.000000  0.000001  2.524628  
0.000020  7.683284  0.000004  
0.071382  0.916791  0.046081  
0.172008  0.775326  0.110885  
0.200189  0.674964  0.183127  
0.254479  0.569430  0.234356  
0.218269  0.515608  0.278821  
0.290652  0.439391  0.332029  
0.296011  0.380798  0.381446  
0.296063  0.332789  0.429363  
0.264473  0.284662  0.509125  
0.254590  0.224486  0.579424  
0.212113  0.174435  0.671739  
0.166966  0.124248  0.767220  
0.063877  0.064059  0.901960  
0.000000  0.000001  2.524628  
0.000020  7.683347  0.000004  
0.071305  0.915797  0.046098  
0.139267  0.770824  0.142093  
0.198551  0.666344  0.193386  
0.227400  0.539505  0.246289  
0.250254  0.467603  0.295373  
0.225376  0.421118  0.366731  
0.250510  0.378708  0.432861  
0.248516  0.311464  0.498281  
0.231768  0.251742  0.574697  
0.186973  0.195949  0.646947  
0.141930  0.139594  0.776745  
0.076948  0.071239  0.880866  
0.000000  0.000001  2.524628  
0.000020  7.683347  0.000004  
0.071305  0.915797  0.046098  
0.139150  0.770180  0.142854  
0.184891  0.679220  0.194157  
0.160686  0.573067  0.279416  
0.214188  0.469999  0.329781  
0.188163  0.412893  0.412917  
0.187813  0.350931  0.474325  
0.207499  0.276854  0.574189  
0.165659  0.211813  0.635964  
0.115236  0.147408  0.765744  
0.076948  0.071239  0.880866  
0.000000  0.000001  2.524628  
0.000020  7.683347  0.000004  
0.068449  0.879124  0.085626  
0.095391  0.790725  0.172138  
0.146447  0.620076  0.246166  
0.152628  0.544330  0.316216  
0.188615  0.447667  0.376944  
0.192215  0.359157  0.461434  
0.162348  0.303349  0.547380  
0.160343  0.222281  0.645597  
0.120218  0.153931  0.739867  
0.067739  0.080448  0.880866  
0.000000  0.000001  2.524727  
0.000020  7.683347  0.000004  
0.068449  0.879124  0.085626  
0.093119  0.771889  0.193259  
0.143116  0.623456  0.246182  
0.146736  0.522403  0.344028  
0.163333  0.431448  0.417722  
0.153908  0.354340  0.519913  
0.126272  0.270554  0.631322  
0.108500  0.169638  0.748327  
0.054481  0.093704  0.880855  
0.000000  0.000001  2.524727  
0.000020  7.683347  0.000004  
0.039349  0.942231  0.086656  
0.104825  0.759890  0.193553  
0.131716  0.602343  0.279532  
0.127833  0.484547  0.400719  
0.143625  0.407747  0.461434  
0.106301  0.307948  0.613871  
0.088243  0.204560  0.735887  
0.044645  0.103479  0.880490  
0.000000  0.000001  2.524727  
0.000020  7.683347  0.000004  
0.037686  0.902421  0.128129  
0.088977  0.737558  0.242278  
0.072268  0.587433  0.356866  
0.119256  0.425028  0.468434  
0.094770  0.337986  0.580920  
0.093991  0.226782  0.707633  
0.031398  0.119951  0.877064  
0.000000  0.000001  2.524727  
0.000020  7.683347  0.000004  
0.054682  0.873974  0.139580  
0.084164  0.692603  0.270865  
0.065850  0.543707  0.403626  
0.100948  0.389331  0.537868  
0.070866  0.270157  0.688043  
0.037715  0.134416  0.840585  
0.000000  0.000001  2.524727  
0.000020  7.683347  0.000004  
0.036129  0.864369  0.167983  
0.080147  0.684173  0.337964  
0.087537  0.497920  0.473355  
0.069612  0.318754  0.625324  
0.049146  0.160421  0.819089  
0.000000  0.000001  2.524727  
0.000020  7.682974  0.000336  
0.035047  0.829829  0.193306  
0.065357  0.544131  0.403580  
0.061260  0.376148  0.576115  
0.034084  0.182711  0.812347  
0.000000  0.000001  2.524727  
0.000020  7.682974  0.000336  
0.011597  0.786901  0.215501  
0.008646  0.511054  0.508510  
0.030652  0.260701  0.736896  
0.000009  0.000136  1.028498  
0.000020  7.682974  0.000336  
0.001532  0.714468  0.357300  
0.001522  0.342021  0.684642  
0.000009  0.000136  1.028498  
0.000020  7.682974  0.000336  
0.008646  0.511054  0.508510  
0.000009  0.000136  1.028498  
0.000020  7.682974  0.000336  
0.000009  0.000136  1.028498  
