0.964868  0.209067  0.159291  
0.966073  0.191451  0.173408  
0.965798  0.173607  0.192691  
0.963587  0.160424  0.213975  
0.962439  0.125826  0.240626  
0.954071  0.12521  0.272203  
0.942158  0.123997  0.311406  
0.922277  0.115117  0.369006  
0.889856  0.100665  0.445009  
0.830943  0.0501466  0.554098  
0.706968  0.00892078  0.707193  
0.446365  0.0298879  0.894357  
2.83029e-07  5.34336e-08  1  
6.98306e-06  1  3.24056e-06  
0.31596  0.948274  0.0310053  
0.553044  0.829578  0.0771452  
0.701674  0.70167  0.123771  
0.792228  0.591919  0.148387  
0.845378  0.506882  0.168844  
0.879005  0.438649  0.186963  
0.899259  0.3852  0.20729  
0.911841  0.3416  0.227833  
0.918509  0.306045  0.250584  
0.920838  0.275867  0.275818  
0.919211  0.247769  0.306101  
0.912235  0.225788  0.34189  
0.899636  0.205571  0.38529  
0.879083  0.184533  0.439534  
0.846253  0.15998  0.508208  
0.792649  0.146892  0.591731  
0.70178  0.123716  0.701576  
0.552681  0.0889023  0.828646  
0.31535  0.0340816  0.948366  
2.83029e-07  5.34336e-08  1  
6.98306e-06  1  3.24056e-06  
0.241719  0.96907  0.0499537  
0.444527  0.88969  0.104269  
0.59392  0.791902  0.148312  
0.694814  0.694943  0.18523  
0.761172  0.610763  0.218305  
0.806677  0.537452  0.245881  
0.834581  0.476753  0.276203  
0.850887  0.424341  0.309839  
0.858561  0.381455  0.342695  
0.858521  0.342838  0.381437  
0.85135  0.307636  0.424964  
0.837884  0.267224  0.476632  
0.809271  0.232584  0.539471  
0.76195  0.217501  0.610027  
0.694967  0.185024  0.694851  
0.593487  0.145058  0.79167  
0.443863  0.104196  0.890021  
0.241648  0.0453128  0.969308  
2.83029e-07  5.34336e-08  1  
6.98306e-06  1  3.24056e-06  
0.193809  0.979483  0.0553073  
0.368927  0.922331  0.114919  
0.507062  0.845305  0.16843  
0.609675  0.762447  0.216892  
0.682297  0.682372  0.262516  
0.730743  0.611441  0.303584  
0.763737  0.545228  0.345701  
0.780933  0.488182  0.389741  
0.788363  0.432085  0.437974  
0.781468  0.389723  0.488196  
0.766318  0.335177  0.548132  
0.734523  0.292201  0.612466  
0.685137  0.245442  0.685834  
0.609897  0.215596  0.762597  
0.509272  0.142374  0.84875  
0.369049  0.105346  0.923429  
0.195358  0.0369734  0.980037  
2.83029e-07  5.34336e-08  1  
6.98306e-06  1  3.24056e-06  
0.163879  0.984581  0.0613304  
0.313427  0.942263  0.118009  
0.439037  0.878703  0.187475  
0.537474  0.805982  0.248054  
0.609664  0.732237  0.303586  
0.660797  0.660875  0.355874  
0.691615  0.591349  0.414834  
0.70602  0.528919  0.470969  
0.70605  0.470404  0.529414  
0.689375  0.414574  0.594169  
0.659387  0.359998  0.660113  
0.61011  0.302123  0.732483  
0.541233  0.217926  0.812233  
0.439034  0.187148  0.87877  
0.310394  0.123795  0.942516  
0.163079  0.0393031  0.985833  
2.83029e-07  5.34337e-08  1  
4.25412e-06  1  3.24056e-06  
0.140654  0.988091  0.0626372  
0.271864  0.952873  0.134732  
0.38456  0.899729  0.206711  
0.47688  0.8349  0.274888  
0.545387  0.763263  0.34662  
0.592131  0.691202  0.414313  
0.619338  0.619411  0.482675  
0.629374  0.547937  0.551239  
0.620114  0.481569  0.619402  
0.592285  0.414088  0.691268  
0.545021  0.346511  0.763486  
0.476593  0.27739  0.83427  
0.380119  0.204344  0.902516  
0.271309  0.135544  0.952904  
0.140889  0.0588961  0.988281  
2.36436e-07  1.64495e-07  1  
4.25412e-06  1  3.24056e-06  
0.120163  0.99027  0.0706038  
0.23954  0.960157  0.144108  
0.341857  0.912023  0.226637  
0.425153  0.850623  0.309356  
0.487312  0.781031  0.390615  
0.528768  0.706202  0.470874  
0.549508  0.628569  0.550479  
0.550784  0.550845  0.62709  
0.529872  0.468036  0.70745  
0.488588  0.385054  0.78312  
0.424244  0.30824  0.851476  
0.341703  0.227079  0.911967  
0.237778  0.143231  0.960705  
0.123183  0.0704608  0.989883  
2.36436e-07  1.64495e-07  1  
4.25412e-06  1  3.24056e-06  
0.109519  0.991251  0.074024  
0.213915  0.963702  0.159832  
0.306365  0.91969  0.245654  
0.380472  0.859315  0.341813  
0.437591  0.784889  0.43875  
0.463577  0.708568  0.532032  
0.480704  0.619642  0.620496  
0.470651  0.529395  0.705895  
0.436383  0.435863  0.787162  
0.377922  0.340141  0.861099  
0.29815  0.250589  0.921051  
0.21163  0.160529  0.964078  
0.110084  0.074352  0.991141  
2.36436e-07  1.64495e-07  1  
6.98904e-06  1.00001  3.32606e-06  
0.0989941  0.992608  0.0706034  
0.190032  0.965935  0.175734  
0.276039  0.920615  0.27624  
0.327216  0.863991  0.382764  
0.39049  0.781551  0.486587  
0.414531  0.691675  0.591571  
0.414759  0.592008  0.691077  
0.387283  0.488381  0.782129  
0.341852  0.375746  0.861419  
0.276104  0.275679  0.920748  
0.190544  0.175059  0.965952  
0.0981896  0.0813823  0.991839  
6.97242e-08  2.79462e-07  1  
6.98306e-06  1.00001  3.32606e-06  
0.090142  0.99207  0.0877047  
0.175369  0.965498  0.19284  
0.250573  0.919024  0.30456  
0.309982  0.853706  0.419291  
0.345926  0.763819  0.54499  
0.363768  0.654617  0.662701  
0.338759  0.545417  0.766672  
0.309157  0.42533  0.850614  
0.248942  0.302431  0.920097  
0.174088  0.191445  0.965947  
0.0901648  0.0890214  0.991957  
6.97242e-08  2.79462e-07  1  
6.98306e-06  1.00001  3.32606e-06  
0.0805974  0.99184  0.0988749  
0.158187  0.964138  0.213159  
0.22765  0.911697  0.342135  
0.27602  0.834569  0.476905  
0.305075  0.732657  0.608453  
0.301726  0.610475  0.73233  
0.277689  0.474416  0.835379  
0.212465  0.342848  0.915061  
0.152511  0.214388  0.964777  
0.0813556  0.0986588  0.991799  
6.97242e-08  2.79462e-07  1  
6.98306e-06  1.00001  3.32606e-06  
0.0745258  0.991202  0.110084  
0.146996  0.959697  0.239603  
0.205516  0.899835  0.384818  
0.231999  0.809283  0.539694  
0.257295  0.685224  0.682014  
0.229806  0.540283  0.809721  
0.207509  0.377286  0.902555  
0.147606  0.239322  0.959664  
0.0753419  0.105243  0.991601  
6.97242e-08  2.79462e-07  1  
6.9653e-06  1  3.32606e-06  
0.0702418  0.989972  0.122616  
0.13037  0.953301  0.27248  
0.187113  0.878915  0.438797  
0.215093  0.762606  0.61008  
0.2155  0.609841  0.762676  
0.187851  0.437467  0.881773  
0.124298  0.271381  0.95442  
0.0687787  0.120469  0.990339  
6.97242e-08  2.79462e-07  1  
6.9653e-06  1  3.32606e-06  
0.0658201  0.987915  0.140418  
0.108307  0.943104  0.314404  
0.169134  0.845835  0.507561  
0.183888  0.695599  0.694517  
0.164129  0.507554  0.845854  
0.124692  0.312622  0.941675  
0.0619823  0.140826  0.988097  
6.97242e-08  2.79462e-07  1  
6.9653e-06  1  3.32606e-06  
0.0584448  0.984777  0.163724  
0.113835  0.922585  0.368661  
0.122832  0.794085  0.595277  
0.146199  0.593197  0.79168  
0.110286  0.368077  0.923239  
0.0528649  0.16348  0.985141  
6.24707e-08  2.81173e-07  1  
6.9653e-06  1  3.32606e-06  
0.0571528  0.979795  0.191711  
0.100548  0.889905  0.444952  
0.113126  0.701641  0.703501  
0.0909151  0.445199  0.89081  
0.0359625  0.19533  0.980089  
6.24707e-08  2.81173e-07  1  
6.9653e-06  1  3.32606e-06  
0.0527339  0.969047  0.24122  
0.0754196  0.829575  0.553304  
0.0917766  0.552234  0.828629  
0.04999  0.242043  0.968983  
5.67469e-08  2.82383e-07  1  
1.41948e-06  1  3.32606e-06  
0.0487309  0.947948  0.314725  
0.0689782  0.70531  0.705549  
0.0378013  0.31585  0.948066  
6.24278e-08  2.81182e-07  1  
6.9653e-06  1  3.32606e-06  
0.0300295  0.894436  0.446217  
0.0406042  0.446001  0.894118  
6.24278e-08  2.81182e-07  1  
6.9653e-06  1  3.32606e-06  
0.028431  0.70671  0.706977  
6.24278e-08  2.81182e-07  1  
6.9653e-06  1  3.32606e-06  
6.24278e-08  2.81182e-07  1  
4.92294e-06  0.706784  0.707437  
